edm::EventProcessor::init;320911201.00
edm::EventProcessor::beginRun;254595209.00
InputModule;215156922.00
other;168301182.00
PoolOutputModule;58195638.00
pat::PATIsolatedTrackProducer::PATIsolatedTrackProducer;48135769.00
HGCalRecHitMapProducer::produce;21462448.00
pat::PATPackedCandidateProducer::produce;17469744.00
DeepFlavourONNXJetTagsProducer::produce;15990784.00
BoostedJetONNXJetTagsProducer::produce;15475616.00
cms::Ort::ONNXRuntime::ONNXRuntime;15097808.00
deep_tau::DeepTauCache::DeepTauCache;14692046.00
ElectronMVAEstimatorRun2::ElectronMVAEstimatorRun2;10766584.00
RecoTauProducer::produce;9067688.00
ShiftedParticleProducer::produce;6209968.00
edm::ProducerBase::registerProducts;6061138.00
deep_tau::DeepTauBase::produce;5894138.00
HGCalElectronIDValueMapProducer::produce;5630336.00
HGCalPhotonIDValueMapProducer::produce;5586352.00
edmplugin::SharedLibrary::SharedLibrary;4296141.00
JetTagProducer::produce;4250056.00
RecoTauProducer::RecoTauProducer;4194304.00
edmplugin::PluginFactory<AnyMVAEstimatorRun2Base*;3783980.00
DeepTauId::DeepTauId;3317478.00
DeepDoubleXONNXJetTagsProducer::produce;3145728.00
ObjectSelector<SingleElementCollectionSelector<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,StringCutObjectSelector<pat::TriggerObjectStandAlone,false>,std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,std::vector<pat::TriggerObjectStandAloneconst*,std::allocator<pat::TriggerObjectStandAloneconst*>>,helper::SelectionPointerAdder<std::vector<pat::TriggerObjectStandAloneconst*,std::allocator<pat::TriggerObjectStandAloneconst*>>>>,std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,NonNullNumberSelector,helper::NullPostProcessor<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,edm::stream::EDFilter<>>,helper::CollectionStoreManager<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,helper::IteratorToObjectConverter<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>>>,helper::ObjectSelectorBase<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,edm::stream::EDFilter<>>,reco::modules::SingleElementCollectionSelectorEventSetupInit<SingleElementCollectionSelector<std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,StringCutObjectSelector<pat::TriggerObjectStandAlone,false>,std::vector<pat::TriggerObjectStandAlone,std::allocator<pat::TriggerObjectStandAlone>>,std::vector<pat::TriggerObjectStandAloneconst*,std::allocator<pat::TriggerObjectStandAloneconst*>>,helper::SelectionPointerAdder<std::vector<pat::TriggerObjectStandAloneconst*,std::allocator<pat::TriggerObjectStandAloneconst*>>>>>>::ObjectSelector;3145728.00
PuppiProducer::produce;2628056.00
TauDiscriminationProducerBase<reco::PFTau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,reco::PFTauDiscriminator>::produce;2464384.00
RecoTauPiZeroProducer::RecoTauPiZeroProducer;2097152.00
tensorflow::createSession;1755560.00
PFPileUp::produce;1746048.00
jet_tag_computer_esproducer_impl::JetTagComputerESProducer<GenericMVAJetTagComputerWrapper<CombinedSVComputer,reco::IPTagInfo<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo>,&ipTagInfos,reco::TemplatedSecondaryVertexTagInfo<reco::IPTagInfo<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo>,reco::VertexCompositePtrCandidate>,&svTagInfos,btau_dummy::Null,&btau_dummy::none,btau_dummy::Null,&btau_dummy::none>,false>::produce;1687840.00
CandPtrProjector::produce;1677848.00
IPProducer<std::vector<edm::Ptr<reco::Candidate>,std::allocator<edm::Ptr<reco::Candidate>>>,reco::JetTagInfo,IPProducerHelpers::FromJetAndCands>::produce;1383096.00
edm::FwdPtrProducer<reco::PFCandidate,reco::PFCandidateFwdPtrFactory>::produce;1179648.00
lwt::LightweightNeuralNetwork::LightweightNeuralNetwork;1128000.00
tensorflow::Tensor::Tensor;1100000.00
JetConstituentSelector<reco::GenJet,std::vector<edm::FwdPtr<reco::GenParticle>,std::allocator<edm::FwdPtr<reco::GenParticle>>>>::JetConstituentSelector;1048576.00
edm::ProductRegistryHelper::addToRegistry;1048576.00
SmearedJetProducerT<pat::Jet>::produce;921856.00
std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>*std::_Rb_tree<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>,std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>,std::_Select1st<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>,std::less<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>>,std::allocator<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>>::_M_copy<std::_Rb_tree<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>,std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>,std::_Select1st<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>,std::less<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>>,std::allocator<std::pair<std::__cxx11::basic_string<char,std::char_traits<char>,std::allocator<char>>const,edm::Entry>>>::_Alloc_node>;883320.00
TauDiscriminationProducerBase<pat::Tau,edm::ValueMap<reco::SingleTauDiscriminatorContainer>,reco::SingleTauDiscriminatorContainer,pat::PATTauDiscriminator>::produce;864000.00
QGTagger::produce;799412.00
CandIsoDepositProducer::produce;735120.00
pat::PATTauProducer::produce;721584.00
pat::PATJetProducer::produce;618640.00
pat::PATElectronProducer::produce;572880.00
PFCand_AssoMap::produce;539072.00
jet_tag_computer_esproducer_impl::JetTagComputerESProducer<CharmTagger,false>::produce;536124.00
ShiftedJetProducerT<pat::Jet,JetCorrExtractorT<pat::Jet>>::produce;470512.00
pat::PATMuonProducer::produce;468992.00
TopProjector<reco::PFCandidate,reco::PFCandidate,TopProjectorFwdPtrOverlap<reco::PFCandidate,reco::PFCandidate>>::produce;393216.00
voidstd::vector<PileupJetIdAlgo::AlgoGBRForestsAndConstants,std::allocator<PileupJetIdAlgo::AlgoGBRForestsAndConstants>>::_M_realloc_insert<edm::ParameterSetconst&,bool&>;384128.00
RecoTauGenericJetRegionProducer<reco::PFJet,reco::PFCandidate>::produce;357600.00
pat::MuonMvaEstimator::MuonMvaEstimator;240064.00
pat::PATJetUpdater::produce;206720.00
Type0PFMETcorrInputProducer::produce;202152.00
DeepBoostedJetTagInfoProducer::produce;199584.00
ObjectSelector<SingleElementCollectionSelector<std::vector<pat::Muon,std::allocator<pat::Muon>>,StringCutObjectSelector<pat::Muon,false>,std::vector<pat::Muon,std::allocator<pat::Muon>>,std::vector<pat::Muonconst*,std::allocator<pat::Muonconst*>>,helper::SelectionPointerAdder<std::vector<pat::Muonconst*,std::allocator<pat::Muonconst*>>>>,std::vector<pat::Muon,std::allocator<pat::Muon>>,NonNullNumberSelector,helper::NullPostProcessor<std::vector<pat::Muon,std::allocator<pat::Muon>>,edm::stream::EDFilter<>>,helper::CollectionStoreManager<std::vector<pat::Muon,std::allocator<pat::Muon>>,helper::IteratorToObjectConverter<std::vector<pat::Muon,std::allocator<pat::Muon>>>>,helper::ObjectSelectorBase<std::vector<pat::Muon,std::allocator<pat::Muon>>,edm::stream::EDFilter<>>,reco::modules::SingleElementCollectionSelectorEventSetupInit<SingleElementCollectionSelector<std::vector<pat::Muon,std::allocator<pat::Muon>>,StringCutObjectSelector<pat::Muon,false>,std::vector<pat::Muon,std::allocator<pat::Muon>>,std::vector<pat::Muonconst*,std::allocator<pat::Muonconst*>>,helper::SelectionPointerAdder<std::vector<pat::Muonconst*,std::allocator<pat::Muonconst*>>>>>>::ObjectSelector;196620.00
pat::PATPhotonProducer::produce;167728.00
